1	20150513
Ribble-Rabble	Baz	http://www.tapastic.com/series/Ribble-Rabble	N	N	N	N
Pure Broccoli	WOND WOND	http://www.tapastic.com/series/Pure-Broc	N	N	N	N
Stale Tsushi	Tsushi	http://www.tapastic.com/series/Stale-Tsushi	N	N	N	N
RamPage	Spuri	http://www.tapastic.com/series/rampage	N	N	N	N
The Mad Brain of Madi B.	Loyolan Cartoons!	http://www.tapastic.com/series/The-Mad-Brain-of-Madi-B	N	N	N	N
Le Petit Café	Nanamikii	http://www.tapastic.com/series/Le-Petit-Cafe	N	N	N	N
NoFiles	Akane Hoshigaki	http://www.tapastic.com/series/NoFile	N	N	N	N
Tiny Tots	Keith C. Smith 	http://www.tapastic.com/series/Tiny-Tots	N	N	N	N
Benby's Scribbles	Benby	http://www.tapastic.com/series/Benbys-Scribbles	N	N	N	N
Awkward Paws	Tali H.	http://www.tapastic.com/series/awkwardpaws	N	N	N	N
Unnamed demons	Midnite snow	http://www.tapastic.com/series/Unnamed-demons	N	N	N	N
Chasing Past	FukuroBen	http://www.tapastic.com/series/Chasing-Past	N	N	N	N
Coffee Cups	Syumi	http://www.tapastic.com/series/Coffee-Cups	N	N	N	N
Magickless	Beck K	http://www.tapastic.com/series/Magickless	N	N	N	N
Life as a Squishy Neko	Squishynoms	http://www.tapastic.com/series/Life-as-a-Squishy-Nek	N	N	N	N
What's wrong with you?	ANTI HEART	http://www.tapastic.com/series/wwwy	N	N	N	N
NEKOBOYS	Nema the Awesome	http://www.tapastic.com/series/NEKOBOYS	N	N	N	N
Daily Life RE-DO	Miguli	http://www.tapastic.com/series/Daily-Life-RE-DO	N	N	N	N
Razing Decimation	Dystopian-Muse	http://www.tapastic.com/series/22	N	N	N	N
Miho's past	MichaMihoDark	http://www.tapastic.com/series/250	N	N	N	N
Unsung	Jordan Shiveley	http://www.tapastic.com/series/413	N	N	N	N
My Friends	StephtotheRawr	http://www.tapastic.com/series/485	N	N	N	N
Immortal Memory	BladeOfThunder	http://www.tapastic.com/series/486	N	N	N	N
Inquest of Missing Time	Ironshoemonkey	http://www.tapastic.com/series/549	N	N	N	N
The Great Adventures of Bear Sullivan	Jake Hollander	http://www.tapastic.com/series/679	N	N	N	N
Bridge University	Thomas Lowe	http://www.tapastic.com/series/BridgeUniversity	N	N	N	N
MADAME X INCORPORATED	toons4u	http://www.tapastic.com/series/748	N	N	N	N
Reasons Why	Neechers	http://www.tapastic.com/series/937	N	N	N	N
Questions	Staypee	http://www.tapastic.com/series/1085	N	N	N	N
Get Milked	Get Milked	http://www.tapastic.com/series/Get-Milked	N	N	N	N
schrodingerscat	Mai Le	http://www.tapastic.com/series/schrodingerscat	N	N	N	N
A Deviant Mind	Pam Harrison	http://www.tapastic.com/series/A-Deviant-Mind	N	N	N	N
Red Hood &Woof	enstromint	http://www.tapastic.com/series/RW	N	N	N	N
Star Maps	MONOLITH	http://www.tapastic.com/series/StarMaps	N	N	N	N
The Maple Kind - Movies	The Maple Kind	http://www.tapastic.com/series/The-Maple-Kind---Movies	N	N	N	N
Arkee Spark	Marcus Taylor	http://www.tapastic.com/series/Arkee-Spark	N	N	N	N
Yum Yum Chocobuns the Hungry Chocolate Boy	jupey	http://www.tapastic.com/series/Yum-Yum-Chocobuns-the-Hungry-Chocolate-Boy	N	N	N	N
Ebeneezer Caesar: A Christmas Tragedy	Andy P.	http://www.tapastic.com/series/EbeneezerCaesar	N	N	N	N
TRUE LOVE HATES	Kong	http://www.tapastic.com/series/truelovehates	N	N	N	N
Bucket Head	JaymeB	http://www.tapastic.com/series/Bucket-Head	N	N	N	N
Mabicomics	Mely Returns	http://www.tapastic.com/series/Mabicomics	N	N	N	N
DEAD PARENTS AVENGER	Zoggian	http://www.tapastic.com/series/dead-parents-avenger	N	N	N	N
MMORPG SG Version Class	Daiyaku	http://www.tapastic.com/series/MMORPG-SG-Version-Class	N	N	N	N
Just Comics	Flapjack	http://www.tapastic.com/series/Just	N	N	N	N
Suddenly I'm a Ninja Master	Daisam	http://www.tapastic.com/series/Suddenly-Im-a-Ninja-Master	N	N	N	N
My Skype™ Buddy	Fluff	http://www.tapastic.com/series/MY	N	N	N	N
ART IS T	TheRedKid	http://www.tapastic.com/series/ARTIST	N	N	N	N
Abesome Life: Continue	Abe Raham	http://www.tapastic.com/series/ALContinue	N	N	N	N
Jealous Cats, Copy Cats	Rara	http://www.tapastic.com/series/jealouscats-copycats	N	N	N	N
Paranormal S.P.P	RA Comics	http://www.tapastic.com/series/Paranormal-SPP	N	N	N	N
I Killed the Hero?!	Outlaw	http://www.tapastic.com/series/I-Killed-the-Hero	N	N	N	N
Fairy Dust	Spenser Anderson	http://www.tapastic.com/series/Fairy-Dust	N	N	N	N
Goober and Cindy	Daniel Barton	http://www.tapastic.com/series/Goober-and-Cindy	N	N	N	N
World Cup Hetalia!	dydbunnies	http://www.tapastic.com/series/world-cup	N	N	N	N
Five Elements	Derp Horse Inc.	http://www.tapastic.com/series/Five-Elements	N	N	N	N
Perineal Circus	ghoulcrank	http://www.tapastic.com/series/Perineal-Circus	N	N	N	N
FROSTGAZE	YuukiComics	http://www.tapastic.com/series/FROSTGAZE	N	N	N	N
The Phoenix Scroll	Georgeo	http://www.tapastic.com/series/PhoenixScroll	N	N	N	N
MADE IN PANDA	ymansiew	http://www.tapastic.com/series/MADE-IN-PANDA	N	N	N	N
Psychopomparompin'	GhosTyce	http://www.tapastic.com/series/Psychopomparompin	N	N	N	N
Vampire Mimi (side stories) 	Dulcenia Apfel	http://www.tapastic.com/series/My-Love-	N	N	N	N
Hot Blooded High School for Girls	Chris	http://www.tapastic.com/series/HBH	N	N	N	N
Pig Robot	Kurisu Ishii	http://www.tapastic.com/series/Pig-Robot	N	N	N	N
Sea Glass	Rattsin	http://www.tapastic.com/series/Sea-Glass	N	N	N	N
The Big Heads	Anon	http://www.tapastic.com/series/The-Big-Heads	N	N	N	N
Little Shiny Days	Nina	http://www.tapastic.com/series/Little-Shiny-Days	N	N	N	N
Magic Hunt	skyekitten101	http://www.tapastic.com/series/Magic-Hunt	N	N	N	N
Follower	bugbyte	http://www.tapastic.com/series/Follower	N	N	N	N
Covadonga	Naiara F.	http://www.tapastic.com/series/Covadonga	N	N	N	N
The Adventures of Eri	ERIKATISIMA	http://www.tapastic.com/series/The-Adventures-of-Eri	N	N	N	N
AstroMagnetic	Queen Trinicorn	http://www.tapastic.com/series/AstroMagnetic	N	N	N	N
Mages of Reingon	Sk3wba	http://www.tapastic.com/series/Mages-of-Reingon	N	N	N	N
Doodle-noodles	Annamaria	http://www.tapastic.com/series/Doodle-noodles	N	N	N	N
REI	Skyzela	http://www.tapastic.com/series/REI	N	N	N	N
Brain, No	Zikul	http://www.tapastic.com/series/Brain-No	N	N	N	N
Ars Valentine	Catherineese	http://www.tapastic.com/series/Ars-Valentine	N	N	N	N
Monster Maids!!	smushy push	http://www.tapastic.com/series/Monster-Maids	N	N	N	N
Forgotten	YongQi Shuu	http://www.tapastic.com/series/UnmistakableComic	N	N	N	N
Stupid Doodles	Purple	http://www.tapastic.com/series/Stupid-Doodles	N	N	N	N
Otolith	Kittythulu	http://www.tapastic.com/series/Otolith	N	N	N	N
Dogstar	Brandon V. Williams	http://www.tapastic.com/series/Dogstar	N	N	N	N
4. Mister Saturday Night	Mooncity	http://www.tapastic.com/series/4-Mister-Saturday-Night	N	N	N	N
A Chance Encounter	Savage	http://www.tapastic.com/series/A-Chance-Encounter	N	N	N	N
SUMMER SODA	taro	http://www.tapastic.com/series/summersoda	N	N	N	N
Taxonomically Unbound	Dylan Edwards	http://www.tapastic.com/series/Taxonomically-Unbound	N	N	N	N
The Weekly Panel	jollyoldcaptain	http://www.tapastic.com/series/theweeklypanel	N	N	N	N
Hatman Adventures	Trilbyjoe	http://www.tapastic.com/series/Hatman-Adventures	N	N	N	N
Tiger Punch	Naruru	http://www.tapastic.com/series/Tiger-Punch	N	N	N	N
Angry Fry Cook	My Talking Head	http://www.tapastic.com/series/angryfrycook	N	N	N	N
Being With U- Chibi Strips	Sugar Lolli 	http://www.tapastic.com/series/Being-With-U--Chibi-Strips	N	N	N	N
The end	Davina Kinney	http://www.tapastic.com/series/The-end	N	N	N	N
internet stories	Carla Michelle	http://www.tapastic.com/series/interstory	N	N	N	N
Days Of The Wolf	Ester	http://www.tapastic.com/series/Days	N	N	N	N
Annikaiio	Miri-sama	http://www.tapastic.com/series/Annikaiio	N	N	N	N
Life of Melon	queenmelon	http://www.tapastic.com/series/Life-of-Melon	N	N	N	N
Survivors	Snaunty	http://www.tapastic.com/series/Survivor	N	N	N	N
Giant Rhinos In Space	sammyborras	http://www.tapastic.com/series/giantrhinos	N	N	N	N
Shi no Kage	Katiefrog217	http://www.tapastic.com/series/Shi-	N	N	N	N
Crystal Kitty	handsonpublishing	http://www.tapastic.com/series/Crystal-Kitty	N	N	N	N
Conduit	Emilee	http://www.tapastic.com/series/Conduit	N	N	N	N
Uuzarus:Redemption	Scumash Slanderson	http://www.tapastic.com/series/UuzarusRedemption	N	N	N	N
Blessings	Kneeshy	http://www.tapastic.com/series/Blessings	N	N	N	N
Mako'n'Co	ooOEileenOoo	http://www.tapastic.com/series/MakonCo	N	N	N	N
Dark Land	Epic Pompadour Guy	http://www.tapastic.com/series/Palis-tales	N	N	N	N
Googly Eyes	BlueRobotMagpie	http://www.tapastic.com/series/Googly-Eyes	N	N	N	N
Comicbook Intro Song	Andeh	http://www.tapastic.com/series/Comicbook-Intro-Song	N	N	N	N
Delphinium	cosslemons	http://www.tapastic.com/series/Delphinium	N	N	N	N
Gamer Girl	Kisuili	http://www.tapastic.com/series/Gamer-Girl	N	N	N	N
My Roommate is a Zombie	Ghost Candle	http://www.tapastic.com/series/MyRoommateisaZombie	N	N	N	N
Chill	Twinklestarstar	http://www.tapastic.com/series/chill	N	N	N	N
Teacup Tales	Stormwhiskers	http://www.tapastic.com/series/Teacup-Tales	N	N	N	N
Days in the Office	Noa	http://www.tapastic.com/series/Days-in-the-Office	N	N	N	N
Imperfect	Suhesa Q.	http://www.tapastic.com/series/Imperfect	N	N	N	N
Silvertongue 30XX: Space-Time District Attorney	LittleNando	http://www.tapastic.com/series/Silvertongue30xx	N	N	N	N
Daily Life Of Nothing	Nyanko	http://www.tapastic.com/series/Daily-Life-Of-Nothing	N	N	N	N
Hajime No Oto	Odaya Emi	http://www.tapastic.com/series/Hajimenooto	N	N	N	N
Amara	H. D. Harris	http://www.tapastic.com/series/Amara	N	N	N	N
SeeKers	Bluefishpinkfish	http://www.tapastic.com/series/SeeKer	N	N	N	N
TheComicPaige	Paige Lavoie	http://www.tapastic.com/series/TheComicPaige	N	N	N	N
n ex t	nilahahn	http://www.tapastic.com/series/n-ex-t	N	N	N	N
Azzedar's Strips	Azzedar Ranthalion	http://www.tapastic.com/series/AzzedarStrips	N	N	N	N
I Told you	ThePigeon	http://www.tapastic.com/series/I-Told-you	N	N	N	N
PRINCESS GUARD CONCEPT ARTWORK	ANGRY ANGRY ARTIST	http://www.tapastic.com/series/PRINCESS-GUARD-CONCEPT-ARTWORK	N	N	N	N
Mortal gods	Dochemist	http://www.tapastic.com/series/Mortal-gods	N	N	N	N
Lemon-Sprinkled Life	Saru-Hime	http://www.tapastic.com/series/Lemon-Sprinkled-Life	N	N	N	N
DeathCall	Vincent Prendick	http://www.tapastic.com/series/DeathCall	N	N	N	N
Imaginary Studio	Drea Hatch	http://www.tapastic.com/series/Imaginary-Studio	N	N	N	N
The Adventures of DK	Akreampuff	http://www.tapastic.com/series/The-Adventures-of-DK	N	N	N	N
Johnny Bullet	Toon Doctor	http://www.tapastic.com/series/Johnny-Bullet	N	N	N	N
Buena Ventura	Stooph	http://www.tapastic.com/series/Buena-Ventura	N	N	N	N
Two Sense	You Might Die Today	http://www.tapastic.com/series/Two-Sense	N	N	N	N
Pet Shop	JAM	http://www.tapastic.com/series/Pet-Shop	N	N	N	N
Kono Sekai : This World	kyvsurxn_	http://www.tapastic.com/series/konosekaithisworld	N	N	N	N
Daily Life	Singa	http://www.tapastic.com/series/Daily-Life6	N	N	N	N
awe EXTRAS	awe	http://www.tapastic.com/series/awe-EXTRAS	N	N	N	N
Savior EX	Dann	http://www.tapastic.com/series/SaviorEX	N	N	N	N
Author and Artist	Sym	http://www.tapastic.com/series/Author-and-Artist	N	N	N	N
an Amateur's Diet Diary	Yewa	http://www.tapastic.com/series/an-Amateurs-Diet-Diary	N	N	N	N
Coco's vegan life	Pencilpage	http://www.tapastic.com/series/Cocos-vegan-life	N	N	N	N
MR. GRIM REAPER	Sun	http://www.tapastic.com/series/MR-GRIM-RE	N	N	N	N
Like Akira	QU33N	http://www.tapastic.com/series/Like-Akira	N	N	N	N
Chakra Guardians	NikeChan♡	http://www.tapastic.com/series/chakraguardians	N	N	N	N
GRUNK	mg78	http://www.tapastic.com/series/GRUNK	N	N	N	N
EDEN - La seconde aube (FR)	Axendre	http://www.tapastic.com/series/EDEN---La-seconde-aube-FR	N	N	N	N
Loop	Drew Borja	http://www.tapastic.com/series/Loop	N	N	N	N
Teh Randomness cuz Life!?	TheBitzr	http://www.tapastic.com/series/Teh-Randomness-cuz-Life	N	N	N	N
That Emu	Emu R.	http://www.tapastic.com/series/That-Emu	N	N	N	N
Restless Dead	fingu	http://www.tapastic.com/series/Restl	N	N	N	N
L.O.A.L	Luca	http://www.tapastic.com/series/LOAL	N	N	N	N
Black Snow: Two Drink Minimum	Hawaiian Mike	http://www.tapastic.com/series/blacksnowtdm	N	N	N	N
Protector Corps Issue 1	Gene Guilmette	http://www.tapastic.com/series/28	N	N	N	N
kick it! JOKGGER	G Choi	http://www.tapastic.com/series/265	N	N	N	N
Gare Bear	GC Staff	http://www.tapastic.com/series/356	N	N	N	N
Astupidcomic	Vilde Rudjord	http://www.tapastic.com/series/621	N	N	N	N
Heavy-Handed	Chelsea Martin	http://www.tapastic.com/series/794	N	N	N	N
Somia	Ellestrator	http://www.tapastic.com/series/844	N	N	N	N
Wat	Kevin	http://www.tapastic.com/series/964	N	N	N	N
Day in the Life of a Squishy	Cherry	http://www.tapastic.com/series/1078	N	N	N	N
Status	Ukiyou	http://www.tapastic.com/series/Status	N	N	N	N
Force	Neighborhood Titan	http://www.tapastic.com/series/Force	N	N	N	N
Pun Fun	Satyr Magazine	http://www.tapastic.com/series/Pun-Fun	N	N	N	N
ughmemories	bluerrrl	http://www.tapastic.com/series/ughmemories	N	N	N	N
Bat and Bunny	Audrey	http://www.tapastic.com/series/Bat-and-Bunny	N	N	N	N
Espantapájaros	Juampa Camarda	http://www.tapastic.com/series/Espantapajaros	N	N	N	N
Laments of the Pangloss Prince	Elijah-Asher Tolbert	http://www.tapastic.com/series/panglossprince	N	N	N	N
Steel Blood	Reenave	http://www.tapastic.com/series/Steel-Blood	N	N	N	N
Compression By Tim Smith 3	TS3	http://www.tapastic.com/series/Compression-By-TS3	N	N	N	N
Jac Strips For You	Jac Ting Lim	http://www.tapastic.com/series/jacstrips	N	N	N	N
Daily Life of	Deathanarchy	http://www.tapastic.com/series/Daily-Life	N	N	N	N
In the Fields of Time - Old Comic Version	Keaw Studio	http://www.tapastic.com/series/In-The-Fields-of-Time	N	N	N	N
Shintou	Natsu Takagawa	http://www.tapastic.com/series/Shintou	N	N	N	N
Armitage	J.Sawatsky	http://www.tapastic.com/series/Armitage	N	N	N	N
The Saga of Samuel	ArtistXero	http://www.tapastic.com/series/The-Saga-of-Samuel	N	N	N	N
KINA	Ninako	http://www.tapastic.com/series/KINA	N	N	N	N
Ersr	Latua Facia	http://www.tapastic.com/series/Ersr	N	N	N	N
Zorphbert and Fred	DGriffStudios	http://www.tapastic.com/series/Zorphbert-and-Fred	N	N	N	N
Happy birthday, my kitten	Ebizo77	http://www.tapastic.com/series/Happy-kitten	N	N	N	N
Waiting For Eiko 	Kaushani Majumder	http://www.tapastic.com/series/waiting-for-eiko	N	N	N	N
Anything Random	cheshirecat161	http://www.tapastic.com/series/Anything-Random	N	N	N	N
Dev & the Fanbase	The Elegant Cat	http://www.tapastic.com/series/Devandthefanbase	N	N	N	N
End. pt-br	Talic-os	http://www.tapastic.com/series/End-pt-br	N	N	N	N
Molly & Ghost	Pablo Sotomayor	http://www.tapastic.com/series/mollyandghost	N	N	N	N
The Push Up Challenge	Nate Ziller	http://www.tapastic.com/series/The-Push-Up-Challenge	N	N	N	N
Androids Drink Blue Milk	Henry Coca	http://www.tapastic.com/series/Androids-Drink-Blue-Milk	N	N	N	N
Work Goggles	pabloKM	http://www.tapastic.com/series/Work-Goggles	N	N	N	N
Pantheon	shelby	http://www.tapastic.com/series/Pan	N	N	N	N
EtOH	Cha	http://www.tapastic.com/series/EtOH	N	N	N	N
The last word (Under new profile management)	Euphorie	http://www.tapastic.com/series/testing-123	N	N	N	N
College: Leisure Enterprise	Mendel Holmes	http://www.tapastic.com/series/College-Leisure-Enterprise	N	N	N	N
Hael	Hael x3	http://www.tapastic.com/series/Hael	N	N	N	N
DUNGEONS	G.U.T.S	http://www.tapastic.com/series/dungeons	N	N	N	N
Dead Ned	Zac Diamanti	http://www.tapastic.com/series/Dead-Ned	N	N	N	N
The Sparkling Era	Euphorie	http://www.tapastic.com/series/The-Sparkling-Era	N	N	N	N
Logic On Pause 	DM	http://www.tapastic.com/series/Logic-On-Pause	N	N	N	N
Internationel Music	Nyancatextreme	http://www.tapastic.com/series/Internationel-Music	N	N	N	N
Cure For Nightmares	Andrew Toskin	http://www.tapastic.com/series/cure-for-nightmares	N	N	N	N
Mini Steel	DJY THE ARTIST	http://www.tapastic.com/series/Mini-Steel	N	N	N	N
Dill's Page	Dr. Calyn	http://www.tapastic.com/series/dillspage	N	N	N	N
All Hallow's Havoc	GhosTyce	http://www.tapastic.com/series/All-Hallows-Havoc	N	N	N	N
Undead Machinery	Dr. Calyn	http://www.tapastic.com/series/undeadmachinery	N	N	N	N
Trying hopless to make a manga 	Ryil Ate 	http://www.tapastic.com/series/Trying-hopless-to-make-a-manga-	N	N	N	N
As friend as enemy	Black Rainbow	http://www.tapastic.com/series/As-friend-as-enem	N	N	N	N
Mente	BunnyAlled	http://www.tapastic.com/series/Ment	N	N	N	N
Skectasy	Mei-Linh	http://www.tapastic.com/series/Skectasy	N	N	N	N
Suicidal Annie	Shacy	http://www.tapastic.com/series/Suicidal-	N	N	N	N
Hart of Stone	Hart of Stone	http://www.tapastic.com/series/Hart-of-Stone	N	N	N	N
Cloud Pillow	CloudPillowStudio	http://www.tapastic.com/series/Cloud-Pillow	N	N	N	N
Black and Blue	jasonclarkevfx	http://www.tapastic.com/series/BlackandBlue	N	N	N	N
B.F.F: story of two girls.	Emerald owl girl	http://www.tapastic.com/series/BFF-story-of-two-girls	N	N	N	N
Underground Brawl 	ERICKULTO	http://www.tapastic.com/series/Underground-Brawl-	N	N	N	N
Wastin' Life	Misher	http://www.tapastic.com/series/Wastin-Life	N	N	N	N
Guardian Angel Adventures	Adalee	http://www.tapastic.com/series/Guardian-Angel-Adventures	N	N	N	N
Sunsketch Weekly	Kite	http://www.tapastic.com/series/Sunsketch-Weekly	N	N	N	N
Starship Number 19	LOCOzozo	http://www.tapastic.com/series/Starship-Number-19	N	N	N	N
Walk it Off	JC and HC	http://www.tapastic.com/series/Walk-it-Off	N	N	N	N
Dirty Paws Stories	Razor-Rabbit	http://www.tapastic.com/series/Dirty-Paws-Stories	N	N	N	N
Felina The Leopard	SharplesArt	http://www.tapastic.com/series/Felina-The-Leopard	N	N	N	N
Carrot Kichi	Samantha Weitzel	http://www.tapastic.com/series/carrotkichi	N	N	N	N
Viva La Vida: A Minecraft Tale	Katiefrog217	http://www.tapastic.com/series/Viva	N	N	N	N
Final souls	LeoCJin	http://www.tapastic.com/series/final-souls	N	N	N	N
It's Short Comics TIME!	Alicenyans	http://www.tapastic.com/series/Its-Short-Comics-TIME	N	N	N	N
JellyMe	ZeReMy69	http://www.tapastic.com/series/THE-ZEREMY	N	N	N	N
Kivet Kingdom Chronicles	Mari Pocket	http://www.tapastic.com/series/Kivet-Kingdom-Chronicles	N	N	N	N
Ghost	Tayeleah	http://www.tapastic.com/series/Ghost_Tayeleah	N	N	N	N
Pokemon White	L.A.St	http://www.tapastic.com/series/PokemonWhite	N	N	N	N
The Ultimate Battle	Kyohei Kinoshita	http://www.tapastic.com/series/The-Ultimate-Battle	N	N	N	N
The Witches' Son	Shilane	http://www.tapastic.com/series/The-Witches-Son	N	N	N	N
Vicky's Life	VickyOtaku	http://www.tapastic.com/series/Vickys-Life	N	N	N	N
karmasama	karmasama	http://www.tapastic.com/series/karmasama	N	N	N	N
BVD	Jose Torres	http://www.tapastic.com/series/BVD	N	N	N	N
Call Me Daisy!	Jessie C.	http://www.tapastic.com/series/Call-Me-Daisy	N	N	N	N
MS Paint Crap	CopyrightedToast	http://www.tapastic.com/series/MS-Paint-Crap	N	N	N	N
Tlazohtlaliztli	RyuAbel	http://www.tapastic.com/series/Tlazohtlaliztli	N	N	N	N
Spacetropia	Jennifer Woehrle	http://www.tapastic.com/series/Spacetropia	N	N	N	N
Le pietre del Mana [ITA]	Kakashikun	http://www.tapastic.com/series/Le-pietre-del-Mana-IT	N	N	N	N
Reincarnation	Invisible	http://www.tapastic.com/series/Reincarnation	N	N	N	N
CaladBolg Online	Fenris Ulfr	http://www.tapastic.com/series/CaladBolg-Online	N	N	N	N
Vampire The Masquerade: The Return of Caine	Galejro	http://www.tapastic.com/series/Vampire-The-Masquerade-The-Return-of-Caine	N	N	N	N
Interactive Suzi	Mullana	http://www.tapastic.com/series/Interactive-Suzi	N	N	N	N
NATHE KILLER OF THE RULER	player10	http://www.tapastic.com/series/NATHE-KILLIE	N	N	N	N
WitchWoodoo	SpaceMonolith	http://www.tapastic.com/series/WitchWoodoo	N	N	N	N
Jenberry Tales	thejenberry	http://www.tapastic.com/series/Jenberry-Tales	N	N	N	N
La Espada del Anormal	contreraschz	http://www.tapastic.com/series/leda	N	N	N	N
A Woman Scorned	MegaAnimeFreak7	http://www.tapastic.com/series/A-Woman-Scorned	N	N	N	N
Lackadaisical Days	ditzledoodle	http://www.tapastic.com/series/Lackadaisical-Days	N	N	N	N
Normal Days	Pixxels (Aka Oliver)	http://www.tapastic.com/series/SFS	N	N	N	N
aPPlejazz Beginnings	saayamat	http://www.tapastic.com/series/aPPlejazz	N	N	N	N
Breaking the Fourth Wall	Daisam	http://www.tapastic.com/series/Breaking-the-Fourth-Wall	N	N	N	N
Apron	Shivers	http://www.tapastic.com/series/Apron	N	N	N	N
From Angel's Ward	CardsLafter	http://www.tapastic.com/series/From-Angels-Ward	N	N	N	N
SKID AVENUE	Nick Sputnik Miller	http://www.tapastic.com/series/SKID-AVENUE	N	N	N	N
Pô Portal!	Raphael Hardt	http://www.tapastic.com/series/PoPortal	N	N	N	N
Almost an artist	Samuel	http://www.tapastic.com/series/Almost-an-artist	N	N	N	N
ThornGate	Slim	http://www.tapastic.com/series/ThornGate	N	N	N	N
Miss Punctuation	The T.C.	http://www.tapastic.com/series/Miss-Punctuation	N	N	N	N
Dragon Age	Renavie	http://www.tapastic.com/series/Drago	N	N	N	N
The Littles Follies of Edwin	Dont Kill The Cat	http://www.tapastic.com/series/The-Littles-Follies-of-Edwin	N	N	N	N
A Simple Story About A Simple Creature	G-Chan	http://www.tapastic.com/series/A-Simple-Story-About-A-Simple-Creature	N	N	N	N
SPLAT	Splattered	http://www.tapastic.com/series/SPLAT-Making-a-Mark	N	N	N	N
Monkey & Skull	TheMonkeyskull	http://www.tapastic.com/series/Monkey--Skull	N	N	N	N
CUNABULA	Eliot	http://www.tapastic.com/series/CUNABULA	N	N	N	N
City of Fables	SundanceAnn	http://www.tapastic.com/series/City-of-Fables	N	N	N	N
Tomato Soup Kitchen	CrazyPotato	http://www.tapastic.com/series/Tomato-Soup-Kitchen	N	N	N	N
BEELZEBUG	Bug Brewery	http://www.tapastic.com/series/BEELZEBUG	N	N	N	N
Affection Irrationelle	Midnite snow	http://www.tapastic.com/series/Affection-Irrationelle	N	N	N	N
In the aperture	Midnite snow	http://www.tapastic.com/series/In-the-aperture	N	N	N	N
decale	cmcraic	http://www.tapastic.com/series/decale	N	N	N	N
Weekly Papers	Papercutzz	http://www.tapastic.com/series/Weekly-Papers	N	N	N	N
Kepler0520	Warkdatch	http://www.tapastic.com/series/Kepler0520	N	N	N	N
Bubblegum	HaiHaiTheGreat	http://www.tapastic.com/series/502	N	N	N	N
Barrelrolls ♪	toodi	http://www.tapastic.com/series/512	N	N	N	N
PartiallyClips	PartiallyClips	http://www.tapastic.com/series/559	N	N	N	N
ekn8.exercise	ekn8	http://www.tapastic.com/series/763	N	N	N	N
Plastic Cat	Calle Lind	http://www.tapastic.com/series/851	N	N	N	N
Forever in Marlie Mode	marlie	http://www.tapastic.com/series/980	N	N	N	N
Cheddar & Friends	Pascal Thivillon	http://www.tapastic.com/series/Cheddar--Friend	N	N	N	N
Juvenal	Keaw Studio	http://www.tapastic.com/series/juvenal	N	N	N	N
Plain Toast Morning	John Hilliard	http://www.tapastic.com/series/Plain-Toast-Morning	N	N	N	N
Demon Dog & Retro Rat	KevinJackalJohnston	http://www.tapastic.com/series/demondog	N	N	N	N
Razbliuto	blanketOFugly	http://www.tapastic.com/series/Razbliu	N	N	N	N
Hubbel	devourax	http://www.tapastic.com/series/hubbel	N	N	N	N
The Crucible Sequence	venx	http://www.tapastic.com/series/The-Crucible-Sequence	N	N	N	N
Random Doodles	WendyTheDevil	http://www.tapastic.com/series/Random-Doodles	N	N	N	N
Memo Me the Loving Lion	jupey	http://www.tapastic.com/series/Memo-Me-the-Loving-Lion	N	N	N	N
Sensible Píxel	malejovergara	http://www.tapastic.com/series/Sensible-Pixel	N	N	N	N
Thesis	Curioshop	http://www.tapastic.com/series/Thesis	N	N	N	N
Combula Crystelice	Inbox-Anime	http://www.tapastic.com/series/COMBULA-CRYSTEL	N	N	N	N
Art in general and Sketches	Dex91	http://www.tapastic.com/series/Art-in-general-and-Sketches	N	N	N	N
Beta House	Makuta	http://www.tapastic.com/series/Beta-House	N	N	N	N
Suzi Quazar: Space Girl Adventures	Jason	http://www.tapastic.com/series/SuziQuazar	N	N	N	N
IXI/ Eleven-Nine//119	IMAGEZ	http://www.tapastic.com/series/IXI-Eleven-Nine119-ENG	N	N	N	N
YuukiShorts	YuukiComics	http://www.tapastic.com/series/TTG-Its-o-Awkward	N	N	N	N
Web Cubecakes	Rara	http://www.tapastic.com/series/webcubecakes	N	N	N	N
KerBop the Angel	KMKralowec	http://www.tapastic.com/series/KerBop	N	N	N	N
I Live in a Sketchbook	Ankylosaurornis	http://www.tapastic.com/series/I-Live-in-a-Sketchbook	N	N	N	N
(Envious) Comic	Lila Cruz	http://www.tapastic.com/series/Envious-Comic	N	N	N	N
Extrano	wjprior004	http://www.tapastic.com/series/Extrano	N	N	N	N
Vengeance on the tyrant ( Original )	tuksoil	http://www.tapastic.com/series/VOT	N	N	N	N
Short Comics	Blackhole994	http://www.tapastic.com/series/She-so-perfect-Short-comics-	N	N	N	N
President Cat	Hodecker	http://www.tapastic.com/series/PresidentCat	N	N	N	N
Land of the sleepers	tomoharume	http://www.tapastic.com/series/Land-of-the-sleepers	N	N	N	N
The Patriot's Son	Kame Studio	http://www.tapastic.com/series/The-Patriots-Son	N	N	N	N
Treasure Hunter	Mariano Perez 	http://www.tapastic.com/series/Trea	N	N	N	N
The adventures of Doge	Mateo Gonzalez	http://www.tapastic.com/series/DogeAdventures	N	N	N	N
Welcome to the Inconvenience Store, How May I Hurt You?	Emergency Battle	http://www.tapastic.com/series/inconvenience-store	N	N	N	N
Just Because	Nema the Awesome	http://www.tapastic.com/series/Just-Because	N	N	N	N
